set;id;link
MRQ;19549;https://cards.scryfall.io/large/front/8/f/8fa2ecf9-b53c-4f1d-9028-ca3820d043cb.jpg
MRQ;19549t;https://cards.scryfall.io/large/front/b/3/b3c9a097-219b-4aaf-831f-cc0cddbcfaae.jpg
MRQ;19797;https://cards.scryfall.io/large/front/d/a/dae62ce7-852b-42c6-9cbe-4807d8bf5740.jpg
MRQ;19555;https://cards.scryfall.io/large/front/6/6/66d3bcb4-6cbd-4144-a95d-f61e68c10296.jpg
MRQ;19676;https://cards.scryfall.io/large/front/7/6/76dcd19e-8daf-4d53-946b-c07d5eca3cc9.jpg
MRQ;20786;https://cards.scryfall.io/large/front/7/3/73fa3455-3ba0-41ad-aefd-40f183aed2a6.jpg
MRQ;19554;https://cards.scryfall.io/large/front/3/f/3f50b5f5-8dac-4785-b1af-a0bd64ce7a92.jpg
MRQ;19796;https://cards.scryfall.io/large/front/1/4/142479d8-8956-44a2-8c54-9dd6dc1774c0.jpg
MRQ;19675;https://cards.scryfall.io/large/front/e/e/eeaba189-b215-4d1c-9135-a86ce5ec955d.jpg
MRQ;19799;https://cards.scryfall.io/large/front/d/b/db9adf84-ee7e-472b-bd96-9abf853afa83.jpg
MRQ;19557;https://cards.scryfall.io/large/front/8/d/8dbdce9e-94fa-4ed5-9b97-d2026cffe7cb.jpg
MRQ;19798;https://cards.scryfall.io/large/front/8/6/860c613d-d031-4c2a-922b-39f4eec04e18.jpg
MRQ;19677;https://cards.scryfall.io/large/front/a/a/aa9f4787-9b29-4f57-b105-1f9eb4bb8861.jpg
MRQ;19551;https://cards.scryfall.io/large/front/5/c/5c9f33c6-5294-4584-854d-c8c0f847aba8.jpg
MRQ;19793;https://cards.scryfall.io/large/front/c/1/c1fb6335-cfd8-438c-b936-09b850d61b28.jpg
MRQ;19672;https://cards.scryfall.io/large/front/0/e/0e3d913d-2dcf-4747-8169-0c44ec895864.jpg
MRQ;19671;https://cards.scryfall.io/large/front/2/d/2de7bf0f-5ad5-467b-ad80-28517951bbe1.jpg
MRQ;19550;https://cards.scryfall.io/large/front/9/6/96b8f4be-9f4d-4373-8141-a03518ecd38a.jpg
MRQ;19674;https://cards.scryfall.io/large/front/3/5/356a9dcd-1a4b-4371-8f1d-aa7cb65e97e8.jpg
MRQ;19794;https://cards.scryfall.io/large/front/9/3/9356bdbb-d647-4f51-a7a3-18ecea898a7f.jpg
MRQ;19673;https://cards.scryfall.io/large/front/9/9/99243564-9dbd-420c-922d-c17854c99d2a.jpg
MRQ;19552;https://cards.scryfall.io/large/front/b/c/bc20c1f0-9883-484c-88d8-1cab08d0b210.jpg
MRQ;19670;https://cards.scryfall.io/large/front/a/6/a6efb653-97d8-4bc7-af8f-0b09fda655ff.jpg
MRQ;22288;https://cards.scryfall.io/large/front/e/b/eba97681-1d1f-4ab6-a21b-fbbbe63a1c74.jpg
MRQ;20788;https://cards.scryfall.io/large/front/0/3/0335d282-cd1a-4be3-8eb2-82aaee91401a.jpg
MRQ;19559;https://cards.scryfall.io/large/front/4/3/438e15f7-59bb-4047-af1f-ef92cc1866b8.jpg
MRQ;19558;https://cards.scryfall.io/large/front/c/3/c34963e6-850e-4ce4-b04f-5e623ce5b73f.jpg
MRQ;19679;https://cards.scryfall.io/large/front/3/f/3fca3c65-f20e-4978-bfbb-ee7f9e1d829f.jpg
MRQ;19885;https://cards.scryfall.io/large/front/1/a/1ab65242-17ad-4c22-9c70-aac8076d1b4c.jpg
MRQ;136515;https://cards.scryfall.io/large/front/8/b/8bb2bfb9-cc4a-4d33-99f9-17db4d9fc718.jpg
MRQ;19643;https://cards.scryfall.io/large/front/0/0/006871fd-2641-42cb-a2ac-a33d05fc5a35.jpg
MRQ;19764;https://cards.scryfall.io/large/front/f/0/f071957c-9bea-4d00-9ffd-30f98d57b8d2.jpg
MRQ;19763;https://cards.scryfall.io/large/front/6/b/6b17f541-8e9d-43b0-b688-e3f2e7fa55c8.jpg
MRQ;19884;https://cards.scryfall.io/large/front/e/a/eab076bc-e4c3-42a1-b701-9bc49bcc3cdd.jpg
MRQ;136514;https://cards.scryfall.io/large/front/1/e/1eba9595-6789-4d7a-9e46-8d1f75993b21.jpg
MRQ;19642;https://cards.scryfall.io/large/front/1/1/115cab84-60d7-4bf2-9beb-b4ed7b5ceaf4.jpg
MRQ;19766;https://cards.scryfall.io/large/front/a/0/a0046226-7563-4345-aa4b-a2c732c2780a.jpg
MRQ;19645;https://cards.scryfall.io/large/front/8/2/82bc7c6b-2e3d-42d1-b2bb-b37b6f34d33b.jpg
MRQ;19765;https://cards.scryfall.io/large/front/7/8/78d22400-39f6-444d-b508-783a7df7e945.jpg
MRQ;19886;https://cards.scryfall.io/large/front/8/9/89414770-2a19-4baf-9b18-76104b7b0b9a.jpg
MRQ;19644;https://cards.scryfall.io/large/front/b/c/bcc9d1e0-c8f4-4bac-90d4-8167f7a1515a.jpg
MRQ;136516;https://cards.scryfall.io/large/front/3/3/334bbd9d-3549-4352-9635-d772aab28503.jpg
MRQ;19881;https://cards.scryfall.io/large/front/8/3/83093cdf-0b12-419c-a748-21acf166e195.jpg
MRQ;19880;https://cards.scryfall.io/large/front/d/8/d85ad08d-1120-411a-8bbe-ac93a56476bd.jpg
MRQ;19883;https://cards.scryfall.io/large/front/b/e/be9e2e59-1527-4c61-9cc9-dcaf1181bd43.jpg
MRQ;136513;https://cards.scryfall.io/large/front/3/b/3b540da2-f8c6-48d6-af6d-db78958f0a17.jpg
MRQ;19641;https://cards.scryfall.io/large/front/7/b/7b19b453-8393-424d-9578-3ab568c92882.jpg
MRQ;19762;https://cards.scryfall.io/large/front/9/a/9a3b999d-8e63-4647-a921-15e169022096.jpg
MRQ;19761;https://cards.scryfall.io/large/front/1/6/1676ccbb-91d2-4f26-b3a5-ccb1a21bdebf.jpg
MRQ;19640;https://cards.scryfall.io/large/front/4/0/406b343c-90b5-4a4d-91c3-2fddcc9a0e05.jpg
MRQ;19882;https://cards.scryfall.io/large/front/4/1/41f7d212-faf2-4a6f-a338-d9e5014b56d5.jpg
MRQ;19647;https://cards.scryfall.io/large/front/4/2/42c9d49d-61eb-4f33-b06b-03bdd990efd0.jpg
MRQ;19768;https://cards.scryfall.io/large/front/0/5/0582b42f-5ae5-4be2-ba2d-ed62b3cb20c5.jpg
MRQ;19646;https://cards.scryfall.io/large/front/a/f/af7aafb7-6870-4d09-a191-70786766c459.jpg
MRQ;19888;https://cards.scryfall.io/large/front/a/5/a578599c-7d90-4881-b59a-9cf64b90d917.jpg
MRQ;19767;https://cards.scryfall.io/large/front/4/7/477a1f53-5cdf-4b45-b584-2e36b31a3fdb.jpg
MRQ;19648;https://cards.scryfall.io/large/front/1/6/16638976-8a78-4233-8ebc-42ea9bb49e0a.jpg
MRQ;19769;https://cards.scryfall.io/large/front/e/e/ee0481db-15ae-46b4-89a3-01c95a9626c7.jpg
MRQ;20885;https://cards.scryfall.io/large/front/5/b/5bae77e8-1230-4a6e-8c75-c99d2741a509.jpg
MRQ;19654;https://cards.scryfall.io/large/front/b/8/b8eb55cc-ddde-4f15-9262-b9aee28059d3.jpg
MRQ;20884;https://cards.scryfall.io/large/front/5/b/5bae77e8-1230-4a6e-8c75-c99d2741a509.jpg
MRQ;19653;https://cards.scryfall.io/large/front/4/8/48364e19-a3ea-4980-925f-7918e57315f1.jpg
MRQ;19895;https://cards.scryfall.io/large/front/c/3/c315c72c-3e2f-4aff-b7d7-2f709ccec332.jpg
MRQ;19535;https://cards.scryfall.io/large/front/0/8/082e6ee3-cc1f-46c7-9d82-56751478b3cf.jpg
MRQ;19777;https://cards.scryfall.io/large/front/6/6/66d36960-3c78-4032-9325-8002b2a48503.jpg
MRQ;19656;https://cards.scryfall.io/large/front/3/5/35ea3762-a419-412c-b2bd-0a40902d8d51.jpg
MRQ;20883;https://cards.scryfall.io/large/front/2/e/2edf5042-d185-424e-922d-c0bd4ce3e8b0.jpg
MRQ;20882;https://cards.scryfall.io/large/front/2/e/2edf5042-d185-424e-922d-c0bd4ce3e8b0.jpg
MRQ;19655;https://cards.scryfall.io/large/front/5/b/5b89d34b-1a67-4f5c-a731-54b56c5233ff.jpg
MRQ;19655t;https://cards.scryfall.io/large/front/4/5/45907b16-af17-4237-ab38-9d7537fd30e8.jpg
MRQ;19776;https://cards.scryfall.io/large/front/5/a/5a0d8834-109e-4235-a145-75edc43da0ec.jpg
MRQ;19650;https://cards.scryfall.io/large/front/2/6/26e98f06-ad8d-4a93-8ae6-3da42b63b5b5.jpg
MRQ;20881;https://cards.scryfall.io/large/front/2/e/2edf5042-d185-424e-922d-c0bd4ce3e8b0.jpg
MRQ;19892;https://cards.scryfall.io/large/front/e/d/edc199d1-970b-489f-b713-8285151f16ae.jpg
MRQ;19770;https://cards.scryfall.io/large/front/0/2/028e5e18-b639-4461-87e4-5306371440b5.jpg
MRQ;20880;https://cards.scryfall.io/large/front/2/e/2edf5042-d185-424e-922d-c0bd4ce3e8b0.jpg
MRQ;19891;https://cards.scryfall.io/large/front/5/2/52a69122-19c0-47ec-8bea-478511ba88e6.jpg
MRQ;19894;https://cards.scryfall.io/large/front/6/f/6f787cb6-78cb-4baa-a9cf-cee8b7d8d6b1.jpg
MRQ;19772;https://cards.scryfall.io/large/front/7/5/75b03c30-c2b8-4207-b675-26c59c40a7e5.jpg
MRQ;19893;https://cards.scryfall.io/large/front/4/1/41f352c3-4b63-4174-b2b4-6c19fb8c06ff.jpg
MRQ;20409;https://cards.scryfall.io/large/front/7/f/7fc0ff04-43e7-4a0d-b7e2-8bab72cc6cc0.jpg
MRQ;19890;https://cards.scryfall.io/large/front/f/4/f4c58683-65a6-4df9-8952-458e397b1374.jpg
MRQ;20889;https://cards.scryfall.io/large/front/7/2/72020810-bfa3-42d5-ad0d-6d02a6fe1b31.jpg
MRQ;20404;https://cards.scryfall.io/large/front/e/7/e755bbef-bf34-49c0-ae72-d70e3599de52.jpg
MRQ;20888;https://cards.scryfall.io/large/front/7/2/72020810-bfa3-42d5-ad0d-6d02a6fe1b31.jpg
MRQ;20887;https://cards.scryfall.io/large/front/5/b/5bae77e8-1230-4a6e-8c75-c99d2741a509.jpg
MRQ;20886;https://cards.scryfall.io/large/front/5/b/5bae77e8-1230-4a6e-8c75-c99d2741a509.jpg
MRQ;19779;https://cards.scryfall.io/large/front/1/4/1427a3a1-24e1-4697-b5eb-1c0a24f89e75.jpg
MRQ;19537;https://cards.scryfall.io/large/front/f/d/fd909c26-930d-4af0-b19a-c899847338b4.jpg
MRQ;19536;https://cards.scryfall.io/large/front/4/8/48ca7aeb-09db-4409-9ba2-c5c5500ad72f.jpg
MRQ;19778;https://cards.scryfall.io/large/front/6/7/676a2506-17f8-4b8e-be0c-eacc0fe972f6.jpg
MRQ;19657;https://cards.scryfall.io/large/front/8/5/8521ae08-eb46-45ff-8fc4-62d8b07cfac2.jpg
MRQ;19539;https://cards.scryfall.io/large/front/e/f/ef2b036d-5721-4a6e-bf43-69148b90da10.jpg
MRQ;19538;https://cards.scryfall.io/large/front/b/0/b0793175-e56b-4ff8-9e22-3a96a698068c.jpg
MRQ;19659;https://cards.scryfall.io/large/front/0/b/0b101b5e-d478-4686-b3cf-bdc545f089e5.jpg
MRQ;19621;https://cards.scryfall.io/large/front/a/c/acbed0f5-2ac0-48d8-b5ab-b4cd7176fde2.jpg
MRQ;19742;https://cards.scryfall.io/large/front/1/b/1bb62356-72bb-4dc1-a2f9-45a3aca62e41.jpg
MRQ;19863;https://cards.scryfall.io/large/front/3/1/31d9fe16-562a-4a86-84ed-15cd90b8afc0.jpg
MRQ;19741;https://cards.scryfall.io/large/front/d/e/dedb483e-b2c6-46c6-b02b-a49599d33521.jpg
MRQ;19620;https://cards.scryfall.io/large/front/2/d/2d718421-c742-489c-a243-3adb19f6716a.jpg
MRQ;19862;https://cards.scryfall.io/large/front/e/9/e9269f52-1002-475d-a0f3-d652630591ca.jpg
MRQ;19862t;https://cards.scryfall.io/large/front/0/4/0436e71b-c1f9-4ca8-a29c-775da858a0cd.jpg
MRQ;19865;https://cards.scryfall.io/large/front/5/9/59a46e20-2910-4287-a5e0-bccac8cbabcd.jpg
MRQ;19623;https://cards.scryfall.io/large/front/d/b/db9a9a76-741a-4ba3-bd4b-0eb87d678253.jpg
MRQ;19744;https://cards.scryfall.io/large/front/4/7/4797556c-df74-4e13-b8fb-8b0b58c92b4c.jpg
MRQ;19622;https://cards.scryfall.io/large/front/9/a/9afde98f-a429-4eff-9d06-8582267ac74b.jpg
MRQ;19864;https://cards.scryfall.io/large/front/8/2/827b9c99-87d7-493c-9dc3-0c6aa4a61b49.jpg
MRQ;19861;https://cards.scryfall.io/large/front/d/a/dafea45d-be00-428d-a127-70e6a14efe3f.jpg
MRQ;19740;https://cards.scryfall.io/large/front/b/e/be54e1d7-1388-4184-ad0d-dde4b0a3d02d.jpg
MRQ;19860;https://cards.scryfall.io/large/front/5/d/5d897088-0667-4864-91c3-5f0ac7f9b220.jpg
MRQ;20173;https://cards.scryfall.io/large/front/6/7/675378bb-7dc1-4bc8-b026-27e6e8e72e18.jpg
MRQ;19749;https://cards.scryfall.io/large/front/8/5/85da9395-42e9-4408-832d-74ea4b01256b.jpg
MRQ;19628;https://cards.scryfall.io/large/front/4/6/46be78e6-13bb-4500-87db-5ed5cae0145e.jpg
MRQ;20172;https://cards.scryfall.io/large/front/7/e/7e1f7c51-0011-4ea5-b123-3c26293f5dab.jpg
MRQ;19746;https://cards.scryfall.io/large/front/d/8/d8fa6d6c-c1cd-46f3-8430-94f67be55bf7.jpg
MRQ;19867;https://cards.scryfall.io/large/front/f/8/f8990efd-708a-4019-bce0-2d6409ecc004.jpg
MRQ;19625;https://cards.scryfall.io/large/front/4/7/479fc902-ce94-4a6b-af87-4645387a46c6.jpg
MRQ;19745;https://cards.scryfall.io/large/front/b/5/b5913fc6-eeb0-411b-9264-1e75bea8489b.jpg
MRQ;19866;https://cards.scryfall.io/large/front/b/f/bfa2028e-4e73-4ff2-a9e2-9ac347d67893.jpg
MRQ;19624;https://cards.scryfall.io/large/front/e/6/e660241f-0976-4206-8149-7dac8466a2a3.jpg
MRQ;19748;https://cards.scryfall.io/large/front/d/4/d4785ed7-c948-4ad2-b24d-2f45806d9fcc.jpg
MRQ;19627;https://cards.scryfall.io/large/front/5/5/55367a94-b343-4a04-bfa9-47722e32cc45.jpg
MRQ;19869;https://cards.scryfall.io/large/front/5/2/52128694-d9f5-4acb-b684-bb02a4e766b8.jpg
MRQ;19626;https://cards.scryfall.io/large/front/e/5/e568503e-a886-4c8b-9d46-8520c2cdda48.jpg
MRQ;19868;https://cards.scryfall.io/large/front/e/d/ed8abca3-6e31-49cd-b9bf-86ad68e1cc83.jpg
MRQ;19747;https://cards.scryfall.io/large/front/4/0/400edfe9-9efa-43f9-b713-13ad4eae2fa4.jpg
MRQ;19753;https://cards.scryfall.io/large/front/f/b/fb99d982-8ab1-4d6a-ba24-58ac23a9b9e7.jpg
MRQ;19632;https://cards.scryfall.io/large/front/7/4/7416c68a-5a6a-4d51-8dc7-5c62da81ec77.jpg
MRQ;19873;https://cards.scryfall.io/large/front/b/8/b87f3579-f314-4207-a02c-14e9cb269b47.jpg
MRQ;19752;https://cards.scryfall.io/large/front/f/d/fd7084ba-cca6-4fb9-b21b-b79e7d74c5c0.jpg
MRQ;19631;https://cards.scryfall.io/large/front/f/2/f222fe90-ac92-4ba9-b060-9b64075bf139.jpg
MRQ;19634;https://cards.scryfall.io/large/front/1/2/1203f98a-fb6e-4f16-88e3-553eba177450.jpg
MRQ;19755;https://cards.scryfall.io/large/front/d/5/d5e04462-1d10-47df-b456-211dd0a87891.jpg
MRQ;19876;https://cards.scryfall.io/large/front/0/5/059a70a5-d4fb-445e-af98-e81821df2c59.jpg
MRQ;19876t;https://cards.scryfall.io/large/front/0/3/032e9f9d-b1e5-4724-9b80-e51500d12d5b.jpg
MRQ;19633;https://cards.scryfall.io/large/front/d/6/d6862005-32d1-473e-a28b-5dfc4b7782cd.jpg
MRQ;19754;https://cards.scryfall.io/large/front/3/9/395a1a8a-785f-442b-8e95-8b4ca44af2a3.jpg
MRQ;19875;https://cards.scryfall.io/large/front/6/9/69c6f647-f71b-4f61-9b16-774884ed52e2.jpg
MRQ;19870;https://cards.scryfall.io/large/front/9/e/9eb7694f-af4c-4152-b868-528257d05154.jpg
MRQ;19630;https://cards.scryfall.io/large/front/7/f/7f2a6d10-054e-4d6f-aeb7-4204f02490c7.jpg
MRQ;19871;https://cards.scryfall.io/large/front/c/e/ce5765cb-00cd-4920-9fe8-68791048ec4a.jpg
MRQ;19871t;https://cards.scryfall.io/large/front/7/c/7c8d6000-0c8a-4672-b834-314c3baf974a.jpg
MRQ;19639;https://cards.scryfall.io/large/front/4/a/4afda489-8397-4ad4-89dc-e8bad92db133.jpg
MRQ;19878;https://cards.scryfall.io/large/front/0/7/07f6be53-7a20-4e6b-a6ce-11cba06af8cb.jpg
MRQ;19878t;https://www.mtg.onl/static/9ce248147e36a52ccc388b3e642839aa/4d406/PROXY_Ape_G_2_2.jpg
MRQ;19757;https://cards.scryfall.io/large/front/2/c/2c5fc9fc-a0f9-4f56-8368-2d7e1fec5ba0.jpg
MRQ;19636;https://cards.scryfall.io/large/front/e/5/e5409b54-66ed-4add-bf43-cfeb074b1c50.jpg
MRQ;19756;https://cards.scryfall.io/large/front/5/e/5e65a06a-e7af-422a-9481-446731009935.jpg
MRQ;19635;https://cards.scryfall.io/large/front/0/1/0146a689-4817-4849-a90d-4cc64566960d.jpg
MRQ;19877;https://cards.scryfall.io/large/front/7/6/76f3992a-553c-4032-b144-55aad2f909f1.jpg
MRQ;19638;https://cards.scryfall.io/large/front/7/d/7d2437f2-1966-4e83-9f7e-6aaf76e21d11.jpg
MRQ;19759;https://cards.scryfall.io/large/front/7/a/7a8318bb-bc3c-45e9-bd57-60ae72b6f8b0.jpg
MRQ;19758;https://cards.scryfall.io/large/front/a/b/ab196d8d-5d1c-4f0e-a924-37774db02821.jpg
MRQ;19637;https://cards.scryfall.io/large/front/8/4/843e801e-1ceb-4e3f-82e6-3c092051ba8c.jpg
MRQ;19841;https://cards.scryfall.io/large/front/6/f/6f0e9806-be8c-4b88-a4be-0111d1be81d9.jpg
MRQ;19720;https://cards.scryfall.io/large/front/9/d/9de0ee5d-10f6-4152-8416-1f2b749b439d.jpg
MRQ;19840;https://cards.scryfall.io/large/front/d/f/dff05df8-76f5-48c6-ac96-7b4e6a7050f6.jpg
MRQ;19722;https://cards.scryfall.io/large/front/b/5/b5708c87-108d-4ba1-a1e9-e83cb9b16b6c.jpg
MRQ;19842;https://cards.scryfall.io/large/front/8/a/8a88f507-3d78-4f7f-a91f-8489ad9250f2.jpg
MRQ;19721;https://cards.scryfall.io/large/front/0/5/052b743a-456d-49c3-881e-4f30c7645fa5.jpg
MRQ;19607;https://cards.scryfall.io/large/front/f/2/f27f6658-0f00-4934-8d12-cd0dda3958c9.jpg
MRQ;19728;https://cards.scryfall.io/large/front/9/b/9bc99b33-ce06-4a44-8b23-300b41b2b2fe.jpg
MRQ;19849;https://cards.scryfall.io/large/front/5/a/5a61db44-80dc-4058-9c9d-65cd18e63fd4.jpg
MRQ;19848;https://cards.scryfall.io/large/front/2/7/27a07fae-0f34-45e7-b22d-97eea9031022.jpg
MRQ;19606;https://cards.scryfall.io/large/front/4/d/4df99e19-0b1e-48ec-a146-38cf147eab61.jpg
MRQ;19609;https://cards.scryfall.io/large/front/e/7/e7a918ca-3e60-46de-9f29-56bdc6430a77.jpg
MRQ;19608;https://cards.scryfall.io/large/front/8/0/80b39056-2ee8-4cfd-acbd-ba99f74e788d.jpg
MRQ;19603;https://cards.scryfall.io/large/front/4/a/4a6c69d1-5295-419f-bb8f-af826bf92cb3.jpg
MRQ;19845;https://cards.scryfall.io/large/front/0/9/09d0fbe6-6ce1-4b95-afb7-a7386b5033cf.jpg
MRQ;19724;https://cards.scryfall.io/large/front/a/f/afbbc44d-60fb-45fc-a588-14aab0340134.jpg
MRQ;19723;https://cards.scryfall.io/large/front/3/f/3f4e783c-0717-4127-bd7b-885ca617ca29.jpg
MRQ;19602;https://cards.scryfall.io/large/front/f/b/fb44b0f6-0608-40d6-9eaa-48e5a834701f.jpg
MRQ;19844;https://cards.scryfall.io/large/front/1/8/186d6c28-6468-4bde-9738-eb51594fa7c1.jpg
MRQ;19726;https://cards.scryfall.io/large/front/f/1/f1556a12-ff45-4a12-988a-63615b3799a9.jpg
MRQ;19847;https://cards.scryfall.io/large/front/1/b/1b9131c7-4e46-4c01-80b3-a6b055439346.jpg
MRQ;19605;https://cards.scryfall.io/large/front/6/4/64bcc06a-de86-4387-882d-ead33e9c9e01.jpg
MRQ;19725;https://cards.scryfall.io/large/front/4/4/440d9d26-f304-467d-af79-914cc65f082e.jpg
MRQ;19604;https://cards.scryfall.io/large/front/0/b/0bc55e01-342e-4856-937e-14561b8d165b.jpg
MRQ;19846;https://cards.scryfall.io/large/front/0/c/0c263a17-bbc2-433e-93f8-72e57b818322.jpg
MRQ;19610;https://cards.scryfall.io/large/front/b/d/bd0a8af9-2e86-4639-a6c9-209f115e95f8.jpg
MRQ;19731;https://cards.scryfall.io/large/front/9/8/98ee0f17-de64-4abb-afad-4005275f1a3c.jpg
MRQ;19852;https://cards.scryfall.io/large/front/c/5/c5362ead-9162-4160-bfa9-432f7d0e222d.jpg
MRQ;19730;https://cards.scryfall.io/large/front/c/0/c0e8e1cf-0a47-4ce4-889a-091229d0e466.jpg
MRQ;19851;https://cards.scryfall.io/large/front/e/0/e031c819-1237-4911-8a1d-87d6095a5faa.jpg
MRQ;19854;https://cards.scryfall.io/large/front/2/f/2f83d39e-bf49-4968-829e-c0e9abf2fb86.jpg
MRQ;19733;https://cards.scryfall.io/large/front/c/5/c58a1e43-a173-45d6-ac55-363664bf6e1b.jpg
MRQ;19612;https://cards.scryfall.io/large/front/2/9/29cd7ded-9249-42c8-bb17-4c6b8cd2a9cc.jpg
MRQ;19611;https://cards.scryfall.io/large/front/f/1/f1ca1eee-d97d-48c6-84f1-7d1f972c3ca9.jpg
MRQ;19853;https://cards.scryfall.io/large/front/3/c/3c69dd00-46ce-42b2-a2ed-43b4cf04a975.jpg
MRQ;19850;https://cards.scryfall.io/large/front/1/4/14507fe6-80a9-4ed4-bf3e-4656f3d377c0.jpg
MRQ;20848;https://cards.scryfall.io/large/front/8/6/867f5d82-71c2-455f-ab16-5a32bba46986.jpg
MRQ;20847;https://cards.scryfall.io/large/front/b/d/bdc5eb8a-4531-4408-90fe-9b352d71a052.jpg
MRQ;20847t;https://cards.scryfall.io/large/front/0/4/0436e71b-c1f9-4ca8-a29c-775da858a0cd.jpg
MRQ;20844;https://cards.scryfall.io/large/front/0/0/00ad3531-399c-4897-b0ee-ad2a26445a17.jpg
MRQ;19739;https://cards.scryfall.io/large/front/8/f/8fa7d6a8-9190-403f-bbdd-ab71d9c89e4d.jpg
MRQ;19618;https://cards.scryfall.io/large/front/3/8/38c82a1d-5db1-4090-b446-cc5bc6dc811d.jpg
MRQ;19859;https://cards.scryfall.io/large/front/f/7/f7369cbf-6986-4a39-b07c-a283b40aee40.jpg
MRQ;19617;https://cards.scryfall.io/large/front/e/9/e9e43349-429c-43f7-b808-c4bf37370a9f.jpg
MRQ;19738;https://cards.scryfall.io/large/front/e/9/e965d32c-3151-48e8-b256-0b7fa8a8a211.jpg
MRQ;19619;https://cards.scryfall.io/large/front/e/0/e030d2eb-70c5-4ff7-8f03-ad5495cf9c69.jpg
MRQ;19856;https://cards.scryfall.io/large/front/c/8/c845e1b8-6a39-456c-aa67-d180ae63e200.jpg
MRQ;19614;https://cards.scryfall.io/large/front/8/5/8531efb1-d77d-451a-8621-424fc278ccf9.jpg
MRQ;19735;https://cards.scryfall.io/large/front/f/c/fc9c9158-faed-42ae-9f6b-71dee49ff79f.jpg
MRQ;19855;https://cards.scryfall.io/large/front/2/d/2d193a35-8950-4a77-ace3-c4d4085727f4.jpg
MRQ;19734;https://cards.scryfall.io/large/front/e/c/ec4ea4e2-2102-4b99-bea5-6fc4203f2b26.jpg
MRQ;19613;https://cards.scryfall.io/large/front/1/7/17ecd9ff-8c30-4e17-8cff-dd40d653c4af.jpg
MRQ;19616;https://cards.scryfall.io/large/front/7/a/7a26bde3-8392-4476-b347-f223d52554a6.jpg
MRQ;19737;https://cards.scryfall.io/large/front/1/8/18a1bb9e-006c-495e-8f99-d451183d2669.jpg
MRQ;19857;https://cards.scryfall.io/large/front/b/2/b21c8b2d-ef0f-4839-acfc-20fd248c62cf.jpg
MRQ;19615;https://cards.scryfall.io/large/front/b/3/b3f8c5ee-2179-4c05-adc9-0b66d02b59ad.jpg
MRQ;19736;https://cards.scryfall.io/large/front/3/b/3bed69d2-f5fb-4173-b939-5abdb48b82b4.jpg
MRQ;19821;https://cards.scryfall.io/large/front/5/4/54f01925-7fd0-472d-91a4-3309e615f22f.jpg
MRQ;19700;https://cards.scryfall.io/large/front/a/d/ad01a8e2-5dc5-49a3-ad1c-7d5bf006b774.jpg
MRQ;19820;https://cards.scryfall.io/large/front/d/0/d0fff328-704e-462d-9613-82d05371f544.jpg
MRQ;19706;https://cards.scryfall.io/large/front/0/b/0b07c66d-5f37-4098-b7e6-03e6c684806b.jpg
MRQ;19827;https://cards.scryfall.io/large/front/2/c/2cc29dab-9211-46bc-a98c-a5dbd5b0980a.jpg
MRQ;19826;https://cards.scryfall.io/large/front/3/6/36eae0e1-7100-449d-a259-7abfcd429117.jpg
MRQ;19705;https://cards.scryfall.io/large/front/3/9/3985f240-4289-4d48-978c-bb2ce2b54c36.jpg
MRQ;19708;https://cards.scryfall.io/large/front/b/9/b959d7ad-a78e-439f-9225-4dbb89f490d7.jpg
MRQ;19829;https://cards.scryfall.io/large/front/2/d/2db7a0e6-eea5-4fa6-ac14-401411b106cc.jpg
MRQ;19707;https://cards.scryfall.io/large/front/0/e/0e98c4f7-b0f4-48c6-b502-3dc5802d827f.jpg
MRQ;19707t;https://cards.scryfall.io/large/front/b/5/b5bd6905-79be-4d2c-a343-f6e6a181b3e6.jpg
MRQ;19828;https://cards.scryfall.io/large/front/8/5/85bffa7f-919c-4c9b-9fdc-dde8204c61c2.jpg
MRQ;19702;https://cards.scryfall.io/large/front/4/1/411c9f22-2df0-4a63-b2be-fa02612a6ef8.jpg
MRQ;19823;https://cards.scryfall.io/large/front/8/6/86bc07c6-2ba7-41f8-90ab-f9bbac86dd08.jpg
MRQ;19822;https://cards.scryfall.io/large/front/3/c/3c91c44e-6bfc-4595-9cdb-17d73f912c09.jpg
MRQ;19704;https://cards.scryfall.io/large/front/3/c/3c065cae-1ed5-445e-ace3-e81cf4c773de.jpg
MRQ;19825;https://cards.scryfall.io/large/front/3/a/3a863da2-0639-4eed-8da9-2e9a38c04a23.jpg
MRQ;19703;https://cards.scryfall.io/large/front/a/6/a66742db-4750-49ce-ad05-b825af7222c4.jpg
MRQ;19824;https://cards.scryfall.io/large/front/5/d/5d6ed1fb-2f7d-4a21-bbf3-660cad631975.jpg
MRQ;19832;https://cards.scryfall.io/large/front/a/f/af3de1f9-9038-4352-b4bf-2e9c5c27495a.jpg
MRQ;19711;https://cards.scryfall.io/large/front/4/0/40fed2c7-c922-41c3-b86b-a8ed41a1308d.jpg
MRQ;19831;https://cards.scryfall.io/large/front/0/5/05976e5c-b46c-431e-9dbd-1dc5fad3536c.jpg
MRQ;19710;https://cards.scryfall.io/large/front/6/e/6eee8c2e-bda7-4bf9-80fe-87d96024ca8b.jpg
MRQ;19838;https://cards.scryfall.io/large/front/d/c/dc33920a-f05c-46fa-b94b-278af0022b78.jpg
